MachineID,Age,Temperature,Pressure,Vibration,Humidity,FailureType,RUL
6,735,81.41343149,85.37790213,47.13392746,53.51465083,Overheating,75
7,63,71.12624991,83.31712201,51.82135668,35.05081266,Power Failure,46
2,1419,72.46178203,64.44418403,41.67772483,40.81254087,Without Failure,1325
10,180,56.64852808,89.62497216,48.88776085,61.07103381,Without Failure,1673
6,586,84.88245743,93.06698163,44.46012502,63.50405042,Without Failure,768
8,1801,57.87490409,69.73144057,48.65602589,25.20758624,Overheating,91
6,188,75.95473771,121.0220566,52.53685163,43.17827368,Without Failure,1872
2,1206,88.28667957,113.7895958,44.22023244,45.37920994,Without Failure,1400
4,1890,90.37322766,97.42578794,43.66503107,38.64717331,Without Failure,687
1,1515,61.16577268,69.27085155,47.39830351,38.46696884,Overheating,82
7,579,73.20859836,116.9091693,47.17098545,51.59862278,Without Failure,705
8,169,82.70059895,93.17040019,53.574825,53.95192675,Without Failure,1334
10,321,70.94983195,76.4500973,40.39897861,35.9816265,Without Failure,1869
2,1195,85.80821756,81.2666132,49.05664659,55.71004106,Without Failure,1059
10,283,54.62336652,92.09710505,45.14191664,24.0874271,Without Failure,925
5,1642,76.52108532,85.72853947,43.19779243,37.51828343,Power Failure,58
8,365,79.48846741,90.22623421,44.4212712,43.00168205,Without Failure,1571
8,110,63.541245,70.28261849,45.63453485,34.84141873,Without Failure,1847
5,77,83.00813668,121.4131672,43.77028867,58.16459182,Without Failure,1297
8,1721,64.75550744,114.4668826,45.14483173,40.7629781,Without Failure,916
6,252,91.23487121,88.5079647,48.58868622,26.53641779,Without Failure,1596
5,235,71.77136499,112.9186145,44.40133057,40.57426859,Without Failure,1020
4,92,73.40532204,92.96558052,49.67216479,49.85649163,Without Failure,1029
5,1665,64.66375101,100.4359804,52.13385725,41.05954689,Without Failure,1545
4,1718,71.49911327,82.0315882,50.89770378,46.70206634,Without Failure,1882
1,1057,67.93079009,107.8963627,47.75982009,44.14808612,Without Failure,818
3,1504,78.01943514,112.1333567,50.54738082,36.15506434,Without Failure,766
8,1427,77.58707914,103.3413407,42.08407611,54.01678934,Without Failure,1900
7,1838,74.11793198,92.07809853,42.99785668,23.77926919,Mechanical Wear,78
7,221,76.69901442,70.09907731,51.29130377,26.68409293,Without Failure,1748
3,1909,64.06113969,112.9291419,47.89395297,21.03505611,Without Failure,1506
9,895,64.66939822,96.96543794,48.40602926,44.28858601,Without Failure,561
6,1513,87.05507372,88.32637206,47.24311244,28.85547319,Without Failure,1967
8,1817,67.54266879,90.70237529,53.77359641,29.10849901,Without Failure,1308
8,1363,77.97241141,104.1658281,57.25607558,26.57980026,Without Failure,1890
3,1536,51.96923558,81.67941554,46.82533476,34.40476493,Without Failure,1653
4,960,79.25719114,106.3765748,49.80726952,29.12532935,Without Failure,1683
6,984,86.62355369,96.20245749,53.28249722,55.89898515,Without Failure,1593
2,1632,76.20904704,89.30716311,52.65390136,36.14475902,Without Failure,1884
7,1622,76.70044278,88.07904856,45.39217346,37.81473941,Without Failure,1991
2,842,90.68205305,105.2512377,40.70165216,43.62860865,Without Failure,1425
5,251,77.83957628,62.80659089,59.0253688,36.17383907,Without Failure,1277
4,1387,68.15684978,90.37307912,44.19431617,34.53821843,Without Failure,575
9,1550,70.61084811,109.6795433,58.23384345,36.70334479,Mechanical Wear,18
2,141,68.92170298,98.41636607,59.90526364,46.6343862,Without Failure,1197
7,310,84.74817339,118.1872805,52.81729565,45.32394503,Without Failure,827
7,1408,87.88946362,102.0387442,54.10251487,40.29480439,Without Failure,1713
7,1824,85.67290851,90.08995836,48.69019543,17.52378225,Sensor Failure,23
1,581,67.71558822,96.3929039,50.42716951,35.99772366,Without Failure,1095
8,1335,75.72206475,102.167628,45.46091131,34.27681361,Sensor Failure,3
2,1302,82.00877368,87.85074926,56.21875162,57.24079339,Without Failure,591
5,1589,63.32458092,109.123125,61.47250704,38.52686403,Without Failure,1044
2,345,84.0901868,127.2776443,56.24355215,54.78762235,Without Failure,877
5,1410,83.513861,82.49378671,48.30299289,37.43624112,Power Failure,42
7,301,81.00116423,109.3698259,44.33697247,52.25489144,Without Failure,1989
6,1787,83.21488859,88.35782231,59.59881059,36.76412798,Without Failure,1872
5,506,74.17481998,89.70293484,43.85561213,28.97059725,Without Failure,1000
4,246,66.64345598,94.36403492,51.29163393,35.24681983,Without Failure,1565
8,1669,86.70339803,91.05107102,54.36769693,25.06464734,Without Failure,991
8,487,75.45769511,109.6283266,55.61034654,43.94047248,Without Failure,1269
1,1779,69.7808611,100.7276969,56.26003754,32.48130899,Without Failure,730
10,1944,76.28515103,97.11936873,48.76733148,51.7146433,Without Failure,1247
2,1262,76.21382261,105.3283981,47.4418861,45.12634258,Without Failure,909
3,1552,70.36849719,106.2244104,43.99230601,33.61274278,Without Failure,1014
1,1947,80.44113653,99.69298814,39.38222938,26.45109376,Overheating,33
3,927,94.16125458,115.0219677,50.45509616,29.86573749,Without Failure,1513
10,1372,62.56795825,101.4635469,56.12339673,57.21467614,Without Failure,1724
8,790,62.80639551,131.6905661,46.63103782,24.40282928,Without Failure,1959
4,1768,87.35134721,86.29268849,51.70719619,28.18807749,Without Failure,1178
7,911,82.88355373,77.50689202,52.54885381,13.99301679,Power Failure,12
7,1375,91.707988,102.8698527,47.67658871,39.0505581,Without Failure,1428
5,153,93.90274509,113.6763134,53.44484237,42.91736707,Without Failure,1594
1,1533,82.74263476,94.91298655,63.82116676,40.28284667,Without Failure,1524
10,1952,63.53707326,87.6767524,49.56126295,55.42310419,Without Failure,1357
4,1209,78.55691616,100.0783055,51.55713563,39.18228442,Without Failure,810
7,943,71.52285213,96.22185983,50.5284887,46.5270936,Without Failure,1470
5,594,80.01830821,97.16930431,40.84418664,59.25466435,Without Failure,970
2,1590,67.69804023,88.31732831,39.31612839,47.70289057,Without Failure,503
8,1448,80.51779962,92.23803734,50.79947394,53.38801155,Without Failure,1172
2,61,82.35034521,114.359719,49.719711,40.71360662,Without Failure,557
8,1424,77.99016241,119.0906613,46.35679099,38.743913,Power Failure,5
2,869,79.37971566,97.53569109,50.47968089,47.99143281,Without Failure,1746
5,1082,82.50350515,83.65220852,53.70766219,37.60615031,Power Failure,22
4,1165,67.63960494,84.92526018,43.73554706,37.54175878,Without Failure,1138
1,465,78.25354985,81.09375308,46.51802326,31.77489383,Without Failure,617
8,1172,74.39647511,113.4592365,35.8798903,43.78057829,Without Failure,1282
10,1470,86.39572595,102.5649806,53.49671724,22.90978141,Without Failure,1005
3,1197,83.08263769,97.08506215,55.28558027,23.30956459,Without Failure,1186
4,310,69.48295839,113.3156779,51.40159255,48.00078596,Without Failure,1854
4,1085,82.23563204,106.1581322,41.99781527,43.18363953,Without Failure,1480
5,1190,89.02192366,63.41104225,55.01561013,24.11592124,Without Failure,1769
3,1705,79.24122925,89.19565136,52.35054192,33.85139989,Without Failure,1166
9,815,71.94010674,99.36179614,46.59016643,35.32391265,Without Failure,712
4,102,64.35026094,126.5869234,54.04672934,31.62293029,Without Failure,1979
10,27,55.33814904,124.7096053,52.35818071,51.37841975,Without Failure,1573
4,1619,86.18736731,66.97048548,45.8223921,48.52953218,Without Failure,1414
6,507,61.49930581,80.93419672,43.70490969,38.91782181,Without Failure,1900
8,133,64.84923451,102.1712948,46.70991977,59.53983389,Without Failure,1181
7,58,76.04114628,109.4529139,50.27766639,28.04334572,Without Failure,1220
4,1113,78.13422817,90.12380241,54.36633025,37.5790384,Without Failure,1035
4,69,89.7144172,107.76294,46.6713609,39.83005815,Power Failure,62
5,1958,78.68843824,90.03966417,47.12448633,34.91971094,Without Failure,541
10,184,72.31783144,91.11459491,45.34781599,14.82435632,Without Failure,886
5,1461,72.33002671,83.27207986,54.73948977,31.03805467,Without Failure,754
1,571,59.83859946,79.48060176,53.90607618,56.00175165,Without Failure,698
8,1497,89.41101053,92.4202979,47.80827436,43.58046433,Without Failure,984
10,1680,83.8676105,116.9507727,43.3018653,48.38890071,Without Failure,685
5,167,77.76660658,107.2133589,50.4178309,56.29507334,Mechanical Wear,71
3,577,89.32849226,104.0587959,41.88736551,27.60873683,Mechanical Wear,11
3,1906,85.75125862,95.73069953,43.57181288,57.40601404,Without Failure,1444
4,1147,80.3950452,106.339406,54.26081113,35.71219218,Without Failure,1077
7,1236,74.66589099,92.89378171,60.33267056,46.66006811,Without Failure,815
5,181,75.37857807,87.97435279,39.07364786,49.98487193,Without Failure,1318
1,70,60.21657022,107.9647056,52.27466301,36.30959153,Without Failure,1680
5,555,85.73191911,91.48410502,36.75781914,38.99695546,Mechanical Wear,48
5,851,73.03552374,83.98203749,49.08469164,38.87748003,Without Failure,1692
6,1218,85.65938342,106.4760209,46.57832778,28.76333964,Without Failure,1745
7,1592,82.33390082,79.63078152,52.33181787,31.57242894,Without Failure,1424
5,1315,76.01646799,105.8310265,51.93956873,41.766304,Without Failure,1389
2,1080,83.41125948,106.0917642,54.05476999,21.99765749,Without Failure,941
2,1912,67.20355133,80.69695615,43.29408163,36.88281896,Without Failure,1665
4,682,60.25863975,81.71986695,52.09927659,38.04892541,Without Failure,1968
1,1323,73.48425884,119.5743896,51.13044339,34.24872216,Sensor Failure,55
7,317,79.38197112,109.3295698,49.19931466,52.60151017,Without Failure,1988
1,1394,83.59526988,107.2875855,54.80196514,46.08147654,Without Failure,521
3,1106,75.92909619,103.2439948,56.9941685,40.6493144,Without Failure,1256
10,828,65.98702104,110.7140983,50.96091369,56.07186543,Power Failure,14
7,93,88.04320021,110.7137751,41.54049438,41.96802047,Mechanical Wear,78
6,266,71.42204192,87.92750384,55.80267063,31.66463757,Power Failure,61
7,1868,78.87412736,97.14881506,49.02707584,38.98753492,Without Failure,977
5,1399,80.04179164,93.42463358,52.73048451,33.93794726,Without Failure,1067
8,1184,75.69284557,108.6010936,49.78291049,31.72926891,Without Failure,1844
6,613,55.57405541,102.5329392,41.86307281,43.49117846,Without Failure,1002
4,501,68.28122774,118.9752215,46.49187787,55.18492947,Without Failure,1883
1,1400,79.66619065,104.1808786,54.34662241,50.66676394,Without Failure,1489
2,1135,90.73570577,100.551347,44.48403478,37.77705228,Without Failure,1666
6,577,81.78328077,112.2399911,48.52199531,43.06475914,Without Failure,1937
4,1645,79.86344516,112.3870599,55.24444245,34.87043397,Without Failure,1052
3,631,55.11310337,118.3388326,54.45334176,50.50039201,Without Failure,1889
7,278,85.56914019,103.069506,58.62853945,44.08431942,Mechanical Wear,34
7,753,84.23766641,130.8201593,49.83964329,39.01653509,Overheating,22
2,1456,80.69699671,113.874901,52.97600705,50.96753475,Sensor Failure,84
8,1683,77.69886028,131.4351737,51.00080706,40.24194847,Without Failure,1846
1,241,80.05479523,101.2841175,41.04643268,33.054449,Overheating,66
10,1245,87.28003261,134.0295057,55.41544206,57.03705837,Without Failure,1741
7,782,74.47234107,110.7265818,49.64485505,39.90393789,Without Failure,1169
10,961,78.76767598,84.62616307,50.18400648,33.99280763,Power Failure,29
1,1309,71.93397799,85.7158937,52.62794883,44.49856117,Without Failure,1734
3,984,75.15747591,95.55012493,49.86648427,17.08706751,Without Failure,1313
3,3,76.1457186,95.37095389,42.27527095,42.76771359,Without Failure,619
10,319,81.13023729,105.1036579,42.27104851,57.20314471,Without Failure,967
2,1344,70.02611135,126.3769015,49.15158047,52.17257328,Without Failure,1541
10,1031,73.80740846,104.8561381,47.31758479,50.4445905,Without Failure,1196
5,1075,78.31543748,84.90114527,48.49114765,46.37648315,Without Failure,1558
4,1023,73.70993573,106.5758509,44.8193756,51.89797091,Without Failure,1874
6,1165,76.56359288,93.9677216,45.97374855,36.38935195,Without Failure,1296
2,1849,63.09575237,94.74574006,45.46784419,46.87313341,Without Failure,1294
4,778,80.50473447,97.20738122,47.05362275,44.17337829,Without Failure,1965
7,826,68.91243654,94.49207801,48.61996629,50.64120693,Overheating,91
1,279,61.2026136,80.56944025,54.40484618,28.02855616,Sensor Failure,96
3,1111,77.89130556,101.434101,55.39406195,44.32535048,Sensor Failure,7
1,1183,78.37602101,126.1124728,56.68063667,43.26303749,Without Failure,984
2,984,79.3532915,112.0091497,49.26208821,51.05227347,Without Failure,1078
9,1837,79.50170999,82.16229656,47.05976973,21.80170281,Without Failure,1782
10,27,79.22860367,62.03271737,43.10592734,38.87487369,Without Failure,765
5,1551,89.68412615,104.9513537,51.63067088,35.46030518,Without Failure,855
4,809,83.35475468,108.6709129,49.3726246,37.81740688,Without Failure,1880
4,1894,84.38543991,108.6368195,50.44522982,54.23387266,Without Failure,690
8,271,80.73052339,101.6917649,51.08235694,64.23724165,Sensor Failure,82
3,1123,83.65790785,84.46597852,55.56091168,55.74543952,Without Failure,831
4,1931,70.70285713,124.9380696,52.36689435,40.3354289,Without Failure,1130
2,1227,81.48633357,98.11804039,51.55913708,29.8352092,Without Failure,1281
6,189,86.62533902,92.20970013,45.62590712,45.8029982,Without Failure,1983
9,545,72.89868902,107.4096178,57.59513969,58.68259839,Without Failure,1256
4,293,88.74949644,92.42983389,49.75873094,40.11337353,Without Failure,836
6,1918,71.63981375,83.00857753,49.35231235,58.56460909,Power Failure,45
4,1966,79.73944204,92.69468341,52.17512664,18.24985868,Without Failure,1606
2,1998,64.87459832,103.6351615,46.16096278,47.32619681,Without Failure,1334
6,1813,83.02103622,119.6355373,53.39762796,47.16078452,Without Failure,1891
7,847,87.25126892,72.9357822,58.16073302,53.57074309,Without Failure,1453
4,1367,74.74696785,106.360475,47.12714507,40.37422126,Without Failure,1942
7,770,61.68958377,112.6136084,50.33248351,33.88782216,Without Failure,1786
8,768,75.36741088,106.1053657,47.5696915,52.10818082,Sensor Failure,28
3,52,66.15122087,109.5272597,51.74339676,7.923023556,Sensor Failure,25
2,1727,75.92039597,121.2030071,52.88178425,28.41361531,Mechanical Wear,19
5,683,83.35656382,114.1335319,52.22807732,39.30411466,Without Failure,1775
2,1070,79.72349702,94.04547468,53.97944841,40.41604383,Without Failure,568
10,1010,59.4786239,114.3482381,43.06936522,55.88380665,Without Failure,519
5,1445,71.74661366,102.4347138,53.23102165,53.70804129,Without Failure,698
10,702,77.06234635,111.7624159,50.8057734,39.04084976,Without Failure,628
6,882,88.85444619,81.26028659,60.06440911,22.46604135,Without Failure,1360
8,464,73.52296277,97.38140388,48.87310185,39.79914728,Without Failure,836
6,552,79.97823345,109.0504715,59.01372326,36.92476955,Without Failure,1002
4,916,76.7608299,98.09632288,55.76192199,31.29833468,Without Failure,746
3,1452,69.13009431,107.9884848,54.92624136,32.91794516,Without Failure,1489
2,1007,70.46222827,120.1396268,50.36281703,46.3046479,Without Failure,1154
1,1420,73.08741285,95.90487658,57.89200707,36.35972335,Without Failure,1036
2,193,87.72066438,113.2732476,45.37683644,41.93186499,Without Failure,1495
2,65,67.22484042,84.57623703,53.42902339,28.34497628,Without Failure,1085
5,554,73.20123013,111.3889843,59.59949668,41.45951793,Without Failure,1431
9,1725,69.00528761,75.51309279,48.43552129,47.99148513,Without Failure,646
1,600,88.05113868,102.9540365,52.66685723,50.52471295,Without Failure,804
4,1499,78.83677249,102.4746644,45.19602136,52.02817204,Without Failure,709
10,1711,88.7065305,125.8141831,59.75659903,31.05709454,Without Failure,705
7,1904,48.34001644,92.71478009,48.4913424,51.53315665,Without Failure,1566
10,1049,84.27769407,70.0643313,49.54691872,25.85641745,Without Failure,1557
3,1122,66.00164461,107.873936,47.0546305,12.24135811,Without Failure,554
8,475,69.10244151,84.81337816,48.0417551,39.31437382,Without Failure,1089
3,572,73.10560306,100.9086341,48.70956752,51.51791234,Without Failure,773
8,1916,74.81276103,90.09937555,52.23279588,28.31018302,Overheating,63
2,761,74.83142746,96.90643808,48.98462558,32.96223672,Without Failure,1991
5,886,67.8937581,67.79861174,38.84210931,32.3406705,Without Failure,1056
4,829,73.95197511,74.04925456,52.61534232,57.32670976,Power Failure,27
9,1760,74.04821381,105.7289432,58.97577524,50.11647884,Without Failure,1611
3,81,58.47336603,97.82387975,42.65165867,42.22685886,Without Failure,1513
5,1421,78.44319951,82.82811179,52.04294354,29.06435989,Without Failure,1661
10,1717,75.13533561,91.71503614,64.49804739,33.58550104,Without Failure,1612
9,1960,76.92223555,107.361731,48.31577373,56.52104386,Without Failure,951
6,699,70.02638962,95.83382445,49.97373368,40.18331762,Without Failure,1906
2,1416,75.25398092,106.5197101,46.96037791,39.76054901,Without Failure,1674
1,43,53.31220856,86.86312442,55.90605496,42.19301928,Without Failure,1558
1,823,69.61154822,108.2292037,54.57384532,37.28840039,Without Failure,639
7,1501,70.51225629,96.41519946,45.83135925,51.43715321,Power Failure,48
2,1794,74.49940645,105.7281807,51.37549388,40.05776261,Without Failure,1579
7,609,74.70058743,104.3759031,46.46886359,30.28247785,Without Failure,1151
1,1888,84.53864124,93.94149939,46.59527935,35.34222315,Without Failure,1864
4,1114,63.87992229,94.67285342,46.28757603,35.13419867,Without Failure,1328
10,1850,82.20737886,97.7278349,47.74030723,38.36778256,Without Failure,1665
4,1352,95.03419662,110.2437899,46.74356058,41.21416703,Without Failure,643
5,1676,70.12052292,125.9159298,50.42678273,30.69300569,Power Failure,78
10,1437,82.32941194,88.16561554,58.06865636,26.07085722,Without Failure,1754
1,1844,89.33072859,114.5024548,46.51896629,42.11157191,Without Failure,1579
7,1787,89.0610268,96.03612778,46.08397595,47.85430446,Mechanical Wear,11
2,719,72.08637479,98.443466,52.322317,39.06911093,Mechanical Wear,93
2,690,85.82295246,104.2665474,47.49989859,38.11458412,Without Failure,1559
8,1833,83.59863946,93.20868086,45.78128685,40.86592136,Without Failure,1693
9,1945,87.0582483,94.61980625,51.10555557,38.39926055,Without Failure,1220
6,698,81.90208574,128.0667608,49.76124593,34.11185379,Power Failure,49
1,836,86.698794,101.264762,48.00601658,33.50112756,Overheating,73
1,109,72.73511015,107.4357664,54.56570641,43.6269652,Power Failure,39
7,218,70.41157694,127.2976793,48.11866254,32.7048779,Without Failure,1660
8,462,53.19959146,126.8333697,55.59291048,22.71464309,Sensor Failure,63
3,859,70.77321567,97.35409824,51.58140192,41.32225717,Sensor Failure,34
9,514,71.89898715,88.36432571,42.6633471,43.81406324,Without Failure,1488
4,1576,56.96508482,83.88559201,51.89678742,53.58864942,Without Failure,1943
4,636,75.44720861,82.35025513,47.78717676,37.37155157,Without Failure,1231
3,1280,85.72536664,93.5876629,43.65064812,33.48812893,Without Failure,1407
8,1216,65.87294086,83.47395118,49.98592986,38.79437534,Without Failure,1569
9,626,93.72440274,99.04028593,47.54283681,38.0171741,Without Failure,1094
1,69,78.71048006,89.25050112,61.0022145,41.38018084,Without Failure,743
2,458,83.44359058,94.94653743,48.01676027,20.49730523,Without Failure,1331
1,1405,74.51103433,98.50408684,51.14154329,32.60761446,Without Failure,727
4,1841,66.10317801,95.20492714,45.80166589,37.0853535,Without Failure,1176
10,1517,80.42550419,84.22324826,49.22291691,50.38547133,Without Failure,1901
7,1871,82.59841591,105.3275247,52.78781887,52.32363269,Without Failure,674
7,96,73.28401181,118.4602778,62.58267952,43.04984952,Overheating,44
6,1751,77.55390014,118.1014689,51.2513354,35.02129127,Without Failure,700
5,1850,74.93744505,112.85962,42.34389681,43.94776018,Without Failure,1965
4,223,68.49756143,95.91584178,57.68252614,51.52641779,Without Failure,1209
8,1865,78.28233974,90.52403425,54.65066427,28.77081209,Without Failure,1630
7,830,67.94581652,110.5825441,36.13687366,35.15588,Sensor Failure,69
10,1304,82.63906115,104.9066773,42.33392893,31.43414738,Without Failure,960
1,1929,98.18636146,110.5822399,47.72130805,57.30307706,Power Failure,15
6,1356,85.99402136,127.7034502,45.30412332,34.76742754,Without Failure,1246
2,1915,73.14931076,99.66757657,49.5503539,17.55849078,Without Failure,1283
4,640,78.49543176,88.64730486,47.2719355,44.37476791,Without Failure,1946
5,1634,86.33349499,92.07124166,54.73282963,50.3124945,Overheating,55
8,1805,74.0346524,102.1067635,55.33812743,21.12478342,Without Failure,719
6,1428,80.58413763,91.42556409,43.97364169,45.79226503,Without Failure,1123
2,495,82.1795815,111.2018387,60.15038124,24.37987116,Without Failure,651
5,1782,77.62090998,110.5133645,57.25435944,38.35514112,Without Failure,1525
5,1209,76.90134094,119.3382751,35.62891177,49.50077834,Without Failure,1444
6,1779,85.5121015,119.4526827,45.48741598,48.39858533,Without Failure,851
1,1061,92.32762486,62.14722629,44.28019479,52.69913582,Without Failure,839
8,768,74.10917625,88.22600511,45.14764403,34.67175335,Without Failure,576
3,1875,87.40350493,101.6374798,37.46336745,41.26441887,Without Failure,1935
5,759,60.12711522,83.203368,50.84972385,41.4188681,Without Failure,1018
7,1668,79.84222314,99.13958226,46.0533311,31.12383938,Overheating,8
3,487,53.18673698,88.39432183,52.73798745,37.7706506,Without Failure,1013
10,555,67.2638995,93.7888136,61.82167179,39.73206714,Without Failure,1061
6,991,64.64202219,125.1005015,58.31563949,49.8430958,Overheating,25
5,1728,91.37357794,118.4611144,46.80834334,42.52614021,Mechanical Wear,63
7,1529,72.17340794,100.4468452,49.7651541,49.65959013,Without Failure,1173
10,488,74.51469104,86.82908077,53.44922667,47.99275986,Sensor Failure,57
3,56,72.79737274,105.1842267,59.25335645,22.09578786,Without Failure,791
2,511,60.53776875,67.92154021,50.37948518,41.19111999,Without Failure,1525
4,1271,77.86876001,110.1706473,44.23669737,44.46594119,Without Failure,1701
3,103,75.76247352,108.7645039,53.31565712,42.94987896,Without Failure,1065
4,556,66.87850678,82.63506012,43.6941856,42.54016728,Overheating,87
7,59,88.79771168,120.354606,43.8320718,29.07980587,Without Failure,1574
5,1601,88.48533012,91.35757477,55.0922067,36.54400917,Without Failure,1500
4,734,62.42322671,86.55315834,56.27468602,45.97439956,Without Failure,922
6,1582,68.13235604,102.9391834,58.21716587,41.24297333,Without Failure,1010
7,1261,79.69839922,80.52565505,57.81750707,55.4682375,Mechanical Wear,75
5,370,70.35010984,87.33756139,53.49522615,54.22012952,Without Failure,721
7,25,72.82390155,105.5553644,47.58170631,51.10070574,Without Failure,1785
3,392,64.82385361,93.52297276,42.95657394,44.40836224,Without Failure,1210
7,1842,64.92293912,121.477859,49.42045004,28.708071,Without Failure,1372
3,605,69.79943996,76.96477213,48.52198333,28.85676122,Without Failure,1221
6,109,76.3090855,101.7207015,49.03756982,31.50534043,Without Failure,1781
8,1415,76.98000904,115.2843672,49.62106293,32.83884643,Without Failure,1947
6,772,66.83240437,112.1848812,47.85148127,51.4816876,Without Failure,1207
10,253,63.51184557,89.85925753,51.50123766,39.20904888,Without Failure,1494
3,1830,62.57961552,127.6391531,44.76655097,51.1759856,Without Failure,1526
5,1859,84.88884946,72.18391685,52.2833078,43.22065747,Without Failure,849
9,1575,96.25190131,99.62686714,43.2941315,30.12103298,Without Failure,1595
8,1827,79.30180108,113.9890976,51.75860335,49.91620997,Power Failure,54
6,916,49.33033544,118.4130557,48.02225402,42.49868922,Without Failure,1608
9,765,80.68253647,86.61446561,52.12689907,59.34217059,Without Failure,1453
2,1120,86.85520636,102.3016454,57.89627278,43.20758672,Power Failure,67
9,537,68.50765653,112.044735,39.42542167,27.92296603,Without Failure,1915
10,1127,83.79738495,97.53078159,48.64436141,39.66444801,Without Failure,1018
10,614,85.71491058,82.18246055,51.80914848,30.28363372,Without Failure,1240
6,586,87.89107962,74.29441073,48.25590177,25.77727049,Without Failure,1124
9,596,69.14097672,90.22497355,50.44814382,25.98299913,Without Failure,1357
4,1519,75.75101384,91.74619983,50.75369927,45.61558303,Without Failure,620
5,1237,76.8189366,88.65167863,57.65639028,40.19795501,Without Failure,1929
2,112,88.18515298,127.9797313,42.49139016,19.63623744,Without Failure,1496
3,1335,70.90408361,108.3662676,41.1553416,33.32095734,Without Failure,1727
1,568,84.41864377,95.721188,51.49887395,53.49641251,Without Failure,1445
4,954,77.72581384,96.69303096,56.67764193,42.85978505,Without Failure,615
2,895,84.59979267,97.59489216,55.98034778,22.76404052,Without Failure,611
2,1124,82.58190463,108.9362556,47.55683145,32.6153482,Without Failure,606
1,761,68.44377387,83.83360751,43.90834852,47.01443231,Without Failure,608
10,1670,77.69070187,85.66157581,52.1656748,33.37243586,Without Failure,1698
2,937,68.09520344,99.61651883,52.90217072,39.68374118,Without Failure,924
4,652,74.76829713,58.63260871,42.92268354,30.97161072,Mechanical Wear,55
6,83,92.48083924,87.8881264,46.35795132,54.48654429,Mechanical Wear,84
7,718,70.76353749,113.4624099,51.67692473,26.16972637,Without Failure,1245
7,1765,68.88987347,111.8241963,50.06233013,19.38963142,Overheating,44
7,1953,73.1522239,75.86690649,56.21661891,45.7502736,Without Failure,1426
4,867,81.7530199,98.34154319,51.48720517,39.22719781,Without Failure,1645
5,948,81.67792957,80.15758327,43.18091016,60.12241507,Sensor Failure,22
3,301,78.60222739,88.54774113,51.65149516,46.12823688,Without Failure,1587
1,1976,67.03025223,90.55731909,42.71285851,42.5969539,Without Failure,1457
8,1596,72.51612125,109.8246001,52.2003395,40.36584155,Without Failure,1491
10,1240,89.07604566,114.0239185,48.49172097,35.38244043,Without Failure,1060
7,567,59.82782736,92.30576487,61.27511094,31.78861622,Without Failure,732
9,540,77.58632707,77.30660651,52.06493161,33.69180803,Without Failure,524
10,1646,72.80876523,72.90390196,56.06624978,48.31116327,Without Failure,544
4,91,79.68320945,116.9246535,49.05444589,34.2847695,Without Failure,1861
5,653,76.35146284,95.68811304,47.50612161,52.68711156,Without Failure,1749
5,1475,59.98760741,96.72465015,52.81343569,45.94711372,Without Failure,1168
7,613,80.8850235,82.65784638,47.08534606,22.51264224,Without Failure,1670
9,70,65.24415813,113.6609342,51.36170588,39.98719847,Without Failure,888
8,1548,63.18714509,109.0366478,45.98884071,25.18888136,Power Failure,33
7,1424,75.50698146,93.41715699,59.01640728,38.34749573,Sensor Failure,37
1,668,70.88899213,85.92968611,50.29013628,44.22434867,Without Failure,1177
10,80,67.01793698,102.6023175,46.25377631,30.64625697,Without Failure,1152
6,1123,71.11379648,72.05102725,47.64151476,47.92291341,Without Failure,872
10,594,67.66709243,107.2046043,54.91653852,18.07019163,Without Failure,1904
9,217,90.46756644,95.30465818,50.96816445,30.0399039,Without Failure,1099
7,883,78.13803094,102.6349982,45.6777128,50.7972182,Without Failure,1653
1,748,73.41630361,99.34061237,56.21836709,42.905978,Without Failure,748
9,124,82.58759859,112.6413199,50.40321386,32.639088,Without Failure,932
3,200,73.11224749,113.5958535,51.40691688,36.5411263,Without Failure,702
9,1025,72.40269916,115.5637739,46.15397789,47.5489487,Without Failure,821
4,573,84.33299012,101.4534817,48.46885718,33.68694053,Power Failure,34
9,1043,68.05965707,98.76962698,49.42189918,37.09528554,Without Failure,1129
8,982,64.77346575,89.81816627,45.21692046,42.94513289,Overheating,9
7,721,81.5592756,91.20457804,38.06141973,50.38583551,Without Failure,570
4,951,76.63812629,105.2334758,57.03657095,38.92695862,Without Failure,1685
9,1881,76.5450338,100.2229479,42.93206808,34.0835544,Without Failure,1210
4,179,71.49529247,118.2260804,46.07419715,41.77302809,Sensor Failure,45
1,1432,80.95716004,96.46513679,47.09888121,46.04238932,Without Failure,1554
6,1085,61.29762322,78.40813794,58.58326728,55.79558787,Without Failure,1429
4,272,55.629196,102.1965822,48.21379125,50.12419282,Without Failure,1074
10,806,71.02929807,113.8947833,51.56296761,28.32092961,Without Failure,1183
3,1776,81.29532919,107.6773054,53.73757145,35.20052144,Mechanical Wear,28
5,762,87.44598175,107.0822261,56.91402197,33.48359274,Without Failure,1794
3,1033,80.47962399,115.1416151,46.5618518,39.95975735,Without Failure,1272
9,698,65.77414579,103.1418485,52.96652072,45.60026567,Mechanical Wear,2
6,920,65.853912,75.29495415,46.33722433,43.50182674,Sensor Failure,49
3,621,87.1047125,112.6305917,41.21806994,26.07447967,Sensor Failure,25
5,539,84.05460997,104.1984707,49.26800308,60.34240166,Without Failure,1182
